Sleeping Dogs: Martial Arts Pack,2.99,2014-12-06,2.99,2014-12-06,0.74,2014-12-06,2.99,2014-12-06
Ceville,9.99,2014-12-06,9.99,2014-12-06,2.49,2014-12-06,9.99,2014-12-06
Reaxxion Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
DubWars,19.99,2014-12-06,19.99,2014-12-06,14.99,2014-12-06,19.99,2014-12-06
Southern Pacific Cab Forward Loco Add-On,19.99,2014-12-06,19.99,2014-12-06,11.99,2014-12-06,7.99,2014-12-06
Agarest: Generations of War 2,19.99,2015-02-17,19.99,2015-02-17,15.99,2015-02-17,19.99,2015-02-17
M.A.V.,19.99,2014-12-06,19.99,2014-12-06,19.99,2014-12-06,19.99,2014-12-06
Next Car Game: Wreckfest,29.99,2014-12-06,29.99,2014-12-06,14.99,2014-12-06,29.99,2014-12-06
Saints Row: The Third Explosive Combat Pack,1.99,2014-12-06,1.99,2014-12-06,0.49,2014-12-06,1.99,2014-12-06
World of Zoo,14.99,2014-12-06,14.99,2014-12-06,14.99,2014-12-06,5.99,2014-12-06
Explodemon,8.99,2014-12-06,8.99,2014-12-06,1.34,2014-12-06,8.99,2014-12-06
RocksmithÂ® 2014 â Matchbox Twenty - âPushâ,2.99,2014-12-06,2.99,2014-12-06,1.49,2014-12-06,2.99,2014-12-06
FATE: The Traitor Soul,7.99,2014-12-06,7.99,2014-12-06,4.79,2014-12-06,7.99,2014-12-06
Omerta - City of Gangsters - The Bulgarian Colossus DLC,0.00,2014-12-06,29.99,2014-12-06,0.00,2014-12-06,29.99,2014-12-06
Heroes & Generals - Ultimate Heroes & Generals Pack (US faction),99.99,2014-12-06,99.99,2014-12-06,66.99,2014-12-06,99.99,2014-12-06
9.03m,0.99,2014-12-06,0.99,2014-12-06,0.99,2014-12-06,0.99,2014-12-06
Ridge Racer™ Unbounded - Ridge Racer™ Type 4 Machine and  El Mariachi Pack,1.99,2014-12-06,1.99,2014-12-06,1.99,2014-12-06,1.99,2014-12-06
Ragnarok Online 2 - Elemento School Graduation Pack,14.99,2014-12-06,14.99,2014-12-06,14.99,2014-12-06,14.99,2014-12-06
RocksmithÂ® 2014 â Bâz - âGiri Giri chopâ,2.99,2014-12-06,2.99,2014-12-06,1.49,2014-12-06,2.99,2014-12-06
Bastion,14.99,2014-12-06,14.99,2014-12-06,14.99,2014-12-06,5.99,2014-12-06
MorphVOX - Special Effects Voices,2.99,2014-12-06,2.99,2014-12-06,1.49,2014-12-06,2.99,2014-12-06
The Egyptian Prophecy: The Fate of Ramses,4.99,2014-12-06,4.99,2014-12-06,1.24,2014-12-06,4.99,2014-12-06
Star Hero Summon Scroll,4.99,2014-12-06,4.99,2014-12-06,4.99,2014-12-06,4.99,2014-12-06
Murder of Crows (Dendi's Pudge Set),7.99,2014-12-06,7.99,2014-12-06,7.99,2014-12-06,7.99,2014-12-06
Axis Game Factory Premium,79.99,2014-12-06,79.99,2014-12-06,19.99,2014-12-06,79.99,2014-12-06
FLY'N Soundtrack,4.99,2014-12-06,4.99,2014-12-06,1.99,2014-12-06,4.99,2014-12-06
Samantha Swift and the Golden Touch Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
Atom Zombie Smasher Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
Zuma's Revenge! Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
USFIV: Arcade Challengers Vacation Pack,3.99,2014-12-06,3.99,2014-12-06,3.99,2014-12-06,3.99,2014-12-06
Crusader Kings Complete,9.99,2014-12-06,9.99,2014-12-06,1.99,2014-12-06,9.99,2014-12-06
The Incredible Adventures of Van Helsing II - OST,2.99,2014-12-06,2.99,2014-12-06,1.01,2014-12-06,2.99,2014-12-06
Strata,3.99,2014-12-06,3.99,2014-12-06,3.99,2014-12-06,3.99,2014-12-06
Vampires: Guide Them to Safety! - Soundtrack,2.99,2014-12-06,2.99,2014-12-06,2.99,2014-12-06,2.99,2014-12-06
Beat Hazard â iTunes & m4a file support,0.99,2014-12-06,0.99,2014-12-06,0.39,2014-12-06,0.99,2014-12-06
Survivor Squad Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
Pixel Heroes: Byte & Magic,9.99,2015-02-17,9.99,2015-02-17,8.49,2015-02-17,9.99,2015-02-17
Mana Crusher,6.99,2014-12-06,9.99,2014-12-06,1.74,2014-12-06,9.99,2014-12-06
Tradewinds Caravans + Odyssey Pack,14.99,2014-12-06,14.99,2014-12-06,14.99,2014-12-06,14.99,2014-12-06
PlayClaw 5 Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
Eden Star :: Destroy - Build - Protect Â®,19.99,2015-02-17,19.99,2015-02-17,19.99,2015-02-17,19.99,2015-02-17
Rocksmith - Lamb of God - Redneck,2.99,2014-12-06,2.99,2014-12-06,1.49,2014-12-06,2.99,2014-12-06
Space Hulk - Space Wolves Chapter,4.99,2014-12-06,4.99,2014-12-06,1.49,2014-12-06,4.99,2014-12-06
Crystal Catacombs,7.99,2015-01-29,7.99,2015-01-29,7.99,2015-01-29,7.99,2015-01-29
Desperados 2: Cooper's Revenge,9.99,2014-12-06,9.99,2014-12-06,2.49,2014-12-06,9.99,2014-12-06
Silverfall Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
CardFile3D,19.99,2014-12-06,19.99,2014-12-06,19.99,2014-12-06,9.99,2014-12-06
6180 the moon - Soundtrack,2.99,2014-12-06,2.99,2014-12-06,2.99,2014-12-06,2.99,2014-12-06
You Are Not A Banana,1.99,2015-02-23,1.99,2015-02-23,1.99,2015-02-23,1.99,2015-02-23
Undead Shadows,4.99,2015-02-17,4.99,2015-02-17,4.99,2015-02-17,4.99,2015-02-17
Uncharted Waters Online: New Kid on the Block Item Pack,9.99,2015-02-17,9.99,2015-02-17,9.99,2015-02-17,9.99,2015-02-17
Nobunaga's Ambition: Souzou - Scenario Shingenjouraku,2.99,2014-12-06,2.99,2014-12-06,2.99,2014-12-06,2.99,2014-12-06
Pinball FX2 - Captain America Table,2.99,2014-12-06,2.99,2014-12-06,1.01,2014-12-06,2.99,2014-12-06
Loopmasters - Total Science DnB Lab Test Vol. 1,49.99,2014-12-06,49.99,2014-12-06,12.49,2014-12-06,49.99,2014-12-06
Reassembly,14.99,2014-12-06,29.99,2014-12-06,14.99,2014-12-06,29.99,2014-12-06
Sword of the Stars II: Enhanced Edition,19.99,2014-12-06,24.99,2014-12-06,19.99,2014-12-06,6.24,2014-12-06
Great Permutator Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
Sonic & SEGA All-Stars Racing,9.99,2014-12-06,9.99,2014-12-06,4.99,2014-12-06,9.99,2014-12-06
Worms Revolution,14.99,2014-12-06,14.99,2014-12-06,14.99,2014-12-06,3.74,2014-12-06
"Warlock 2: The Good, the Bad, & the Muddy",4.99,2014-12-06,4.99,2014-12-06,1.24,2014-12-06,4.99,2014-12-06
Influent DLC - PortuguÃªs do Brasil [Learn Brazilian Portuguese],4.99,2015-02-23,4.99,2015-02-23,4.99,2015-02-23,4.99,2015-02-23
NASCAR: The Game 2013 - Now We're Runnin'!,6.99,2014-12-06,6.99,2014-12-06,2.79,2014-12-06,6.99,2014-12-06
Killing Floor - Community Weapon Pack,7.99,2014-12-06,7.99,2014-12-06,1.99,2014-12-06,7.99,2014-12-06
ProChannel Module Expander/Gate,49.99,2014-12-06,49.99,2014-12-06,37.49,2014-12-06,49.99,2014-12-06
Noitu Love 2 Devolution,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
Motorama,19.99,2014-12-06,19.99,2014-12-06,14.99,2014-12-06,9.99,2014-12-06
Call of DutyÂ®: Advanced Warfare - United States Exoskeleton Pack,1.99,2015-02-17,1.99,2015-02-17,1.99,2015-02-17,1.99,2015-02-17
RocksmithÂ® 2014 â Godsmack - âCryinâ Like a Bitchâ,2.99,2014-12-06,2.99,2014-12-06,1.49,2014-12-06,2.99,2014-12-06
Tom Clancy's Ghost Recon Phantoms - NA: The Thrill of the Surprise,4.99,2014-12-06,4.99,2014-12-06,3.99,2014-12-06,4.99,2014-12-06
RocksmithÂ® 2014 â Sublime Song Pack,11.99,2014-12-06,11.99,2014-12-06,11.99,2014-12-06,11.99,2014-12-06
Sonic the Hedgehog 4 - Episode II,14.99,2014-12-06,14.99,2014-12-06,14.99,2014-12-06,7.49,2014-12-06
Quake IV,19.99,2014-12-06,19.99,2014-12-06,19.99,2014-12-06,9.99,2014-12-06
Stellar Impact - Artillery Ship DLC,1.99,2014-12-06,1.99,2014-12-06,0.39,2014-12-06,1.99,2014-12-06
Warface Medic Starter Pack,9.99,2014-12-25,9.99,2014-12-25,9.99,2014-12-25,9.99,2014-12-25
Tom Clancy's Ghost Recon Phantoms - NA: Collector's Pack (Support),44.99,2014-12-06,44.99,2014-12-06,35.99,2014-12-06,44.99,2014-12-06
Primal Carnage - Agent Trapper DLC,0.99,2014-12-06,1.99,2014-12-06,0.99,2014-12-06,1.99,2014-12-06
"Magic 2013 ""Sky and Scale"" Deck Key",0.99,2014-12-06,0.99,2014-12-06,0.99,2014-12-06,0.99,2014-12-06
La Tale - Dart Package,1.49,2014-12-06,1.49,2014-12-06,0.74,2014-12-06,1.49,2014-12-06
EverQuest : A Heroic Entrance Bundle,39.99,2014-12-25,39.99,2014-12-25,19.99,2014-12-25,39.99,2014-12-25
The Expendables 2 Videogame - Gunnar Jensen Upgrade DLC,0.99,2014-12-06,0.99,2014-12-06,0.59,2014-12-06,0.99,2014-12-06
Fallout: New Vegas,9.99,2014-12-06,9.99,2014-12-06,2.49,2014-12-06,9.99,2014-12-06
See No Evil,14.99,2014-12-06,6.99,2014-12-06,14.99,2014-12-06,8.99,2014-12-06
Extreme Roads USA,14.99,2015-01-29,14.99,2015-01-29,14.99,2015-01-29,14.99,2015-01-29
Fantasy Grounds - Gaming Tokens & Portraits Pack #3: PC's & NPCs,7.99,2014-12-06,7.99,2014-12-06,5.99,2014-12-06,7.99,2014-12-06
Lucidity™,4.99,2014-12-06,5.99,2014-12-06,4.99,2014-12-06,5.99,2014-12-06
Rocksmith - Steppenwolf - Born to be Wild,2.99,2014-12-06,2.99,2014-12-06,1.49,2014-12-06,2.99,2014-12-06
Sign Motion,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06
Warframe,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
Theatre of War 2 - Battle for Caen,4.99,2014-12-06,9.99,2014-12-06,1.99,2014-12-06,9.99,2014-12-06
GTGD S1: More Than a Gamer,1.99,2014-12-06,1.99,2014-12-06,0.89,2014-12-06,1.99,2014-12-06
LEGO Batman 3: Beyond Gotham DLC: Arrow,2.99,2015-01-29,2.99,2015-01-29,1.49,2015-01-29,2.99,2015-01-29
Al Emmo and the Lost Dutchman's Mine,9.99,2014-12-06,9.99,2014-12-06,2.99,2014-12-06,9.99,2014-12-06
Valerie Porter and the Scarlet Scandalâ¢,6.99,2014-12-06,6.99,2014-12-06,6.99,2014-12-06,6.99,2014-12-06
Fate of the World: Denial,2.99,2014-12-06,2.99,2014-12-06,2.99,2014-12-06,2.99,2014-12-06
Rocksmith - Iron Butterly - In-A-Gadda-Da-Vida,2.99,2014-12-06,2.99,2014-12-06,1.49,2014-12-06,2.99,2014-12-06
RocksmithÂ® 2014 â Rupert Holmes - âEscape (The PiÃ±a Colada Song)â,2.99,2014-12-06,2.99,2014-12-06,1.49,2014-12-06,2.99,2014-12-06
Villagers and Heroes: Sands of the Equinox,14.99,2014-12-06,14.99,2014-12-06,14.99,2014-12-06,14.99,2014-12-06
CRYENGINE,9.90,2014-12-06,9.90,2014-12-06,9.90,2014-12-06,9.90,2014-12-06
Dungeons & Dragons: Chronicles of Mystara,14.99,2014-12-06,14.99,2014-12-06,14.99,2014-12-06,7.49,2014-12-06
Gas Guzzlers Extreme: Full Metal Frenzy,4.99,2014-12-06,4.99,2014-12-06,1.49,2014-12-06,4.99,2014-12-06
Nancy Drew Â®: Danger on Deception Island,6.99,2014-12-06,6.99,2014-12-06,2.09,2014-12-06,6.99,2014-12-06
Enclave,4.99,2014-12-06,4.99,2014-12-06,0.69,2014-12-06,4.99,2014-12-06
Magicka: Marshlands,1.99,2014-12-06,1.99,2014-12-06,0.49,2014-12-06,1.99,2014-12-06
Dead Island: Riptide - Survivor Pack,4.99,2014-12-06,4.99,2014-12-06,2.49,2014-12-06,4.99,2014-12-06
My Lands: Elf Ranger - Artifact DLC Pack,89.99,2014-12-06,89.99,2014-12-06,30.59,2014-12-06,89.99,2014-12-06
Afterfall Insanity -  Dirty Arena Edition,0.99,2014-12-06,0.99,2014-12-06,0.24,2014-12-06,0.99,2014-12-06
Luxor Amun Rising,9.99,2014-12-06,9.99,2014-12-06,4.99,2014-12-06,9.99,2014-12-06
Happy Wars - Happy Tickets - Value Pack A,1.99,2014-12-06,1.99,2014-12-06,0.67,2014-12-06,1.99,2014-12-06
Age of Conan: Unchained â Crush Your Enemies Pack,24.99,2014-12-06,24.99,2014-12-06,19.99,2014-12-06,24.99,2014-12-06
Happy Wars - Happy Tickets - Value Pack B,1.99,2014-12-06,1.99,2014-12-06,0.67,2014-12-06,1.99,2014-12-06
Another Perspective,5.99,2014-12-06,5.99,2014-12-06,5.99,2014-12-06,5.99,2014-12-06
Europa Universalis III: Revolution II Unit Pack,1.99,2014-12-06,1.99,2014-12-06,0.49,2014-12-06,1.99,2014-12-06
Continue?9876543210,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06
Serious Sam Classic: The First Encounter,99.99,2014-12-25,99.99,2014-12-25,14.99,2014-12-25,99.99,2014-12-25
Call of DutyÂ®: Modern WarfareÂ® 3 Collection 3: Chaos Pack,14.99,2014-12-06,14.99,2014-12-06,11.24,2014-12-06,7.49,2014-12-06
Procyon,3.99,2014-12-06,3.99,2014-12-06,1.99,2014-12-06,3.99,2014-12-06
Guns and Robots - Starter Pack,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06
Dead Island: Epidemic - Contagion Pack,44.99,2014-11-13,44.99,2014-11-13,44.99,2014-11-13,44.99,2014-11-13
Chaos Theory Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
3D Ultraâ¢ Minigolf Adventures,9.99,2014-12-06,9.99,2014-12-06,7.49,2014-12-06,9.99,2014-12-06
Dungeon Defenders Capture the Flag Pre-Alpha Pass (Free DLC),0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
Loopmasters - Cinematic FX Vol. 2,34.99,2014-12-06,34.99,2014-12-06,17.49,2014-12-06,8.74,2014-12-06
Fleet Command,19.99,2014-12-06,9.99,2014-12-06,1.99,2014-12-06,9.99,2014-12-06
Choplifter HD - Night Avenger Chopper,0.99,2014-12-06,0.99,2014-12-06,0.24,2014-12-06,0.99,2014-12-06
The Baconing DLC - Roesha â One Bad Mutha Co-op Character,1.99,2014-12-06,1.99,2014-12-06,1.99,2014-12-06,1.99,2014-12-06
Magic 2012 Foil Conversion âWielding Steelâ ,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06
RPG Maker: High Fantasy Resource Pack,24.99,2014-12-06,24.99,2014-12-06,12.49,2014-12-06,9.99,2014-12-06
Street Fighter X Tekken: TK Booster Pack 7 ,0.99,2014-12-06,0.99,2014-12-06,0.99,2014-12-06,0.99,2014-12-06
Poker Night 2,4.99,2014-12-06,4.99,2014-12-06,1.24,2014-12-06,4.99,2014-12-06
New York Bus Simulator,16.99,2014-12-06,9.99,2014-12-06,11.38,2014-12-06,9.99,2014-12-06
Aura Kingdom - Winter Gift,0.00,2014-12-25,0.00,2014-12-25,0.00,2014-12-25,0.00,2014-12-25
Southern Pacific SD45 Loco Add-On,7.99,2014-12-06,7.99,2014-12-06,3.19,2014-12-06,7.99,2014-12-06
Ship Simulator Extremes: Inland Shipping,7.99,2014-12-06,7.99,2014-12-06,1.99,2014-12-06,7.99,2014-12-06
RocksmithÂ® 2014 â Foreigner - âCold As Iceâ,2.99,2014-12-06,2.99,2014-12-06,2.99,2014-12-06,2.99,2014-12-06
Trials Fusion - Fault One Zero,4.99,2015-02-26,4.99,2015-02-26,4.99,2015-02-26,4.99,2015-02-26
Assassinâs CreedÂ® III: The Betrayal,9.99,2014-12-06,9.99,2014-12-06,5.99,2014-12-06,9.99,2014-12-06
Goodbye Deponia,19.99,2014-12-06,19.99,2014-12-06,19.99,2014-12-06,9.99,2014-12-06
The Interactive Adventures of Dog MendonÃ§a and Pizzaboy Demo,0.00,2014-12-25,0.00,2014-12-25,0.00,2014-12-25,0.00,2014-12-25
Last Dream Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
Impire: Creatures of the Night,1.99,2014-12-06,1.99,2014-12-06,0.99,2014-12-06,1.99,2014-12-06
Q.U.B.E. Soundtrack,5.99,2014-12-06,5.99,2014-12-06,1.49,2014-12-06,5.99,2014-12-06
Heat Wave DLC - Kenji's pack,0.99,2014-12-06,0.99,2014-12-06,0.09,2014-12-06,0.99,2014-12-06
Uninitialized,0.00,2014-12-25,0.00,2014-12-25,0.00,2014-12-25,0.00,2014-12-25
None,19.99,2014-12-06,9.99,2014-12-06,19.99,2014-12-06,9.99,2014-12-06
Secret Files 3,19.99,2014-12-06,19.99,2014-12-06,19.99,2014-12-06,9.99,2014-12-06
RocksmithÂ® 2014 â Boston Song Pack,7.99,2014-12-06,7.99,2014-12-06,5.99,2014-12-06,7.99,2014-12-06
Dragon's Prophet Adventure Bundle,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06
DarkEnd,14.99,2014-12-06,14.99,2014-12-06,14.99,2014-12-06,7.49,2014-12-06
Infinite Game Works Episode 0,12.99,2014-12-06,12.99,2014-12-06,12.99,2014-12-06,12.99,2014-12-06
Brothers in Arms: Earned in Bloodâ¢,9.99,2015-02-23,9.99,2015-02-23,9.99,2015-02-23,9.99,2015-02-23
LEGO Batman 3: Beyond Gotham Season Pass,14.99,2014-12-06,14.99,2014-12-06,10.49,2014-12-06,7.49,2014-12-06
AI War: Vengeance Of The Machine,4.99,2014-12-06,4.99,2014-12-06,1.49,2014-12-06,4.99,2014-12-06
Crusader Kings II: Russian Unit Pack,1.99,2014-12-06,1.99,2014-12-06,0.49,2014-12-06,1.99,2014-12-06
NS2: Combat,14.99,2014-12-06,14.99,2014-12-06,13.49,2014-12-06,7.49,2014-12-06
Europa Universalis IV: Anthology of Alternate History,6.99,2014-12-06,6.99,2014-12-06,1.74,2014-12-06,6.99,2014-12-06
Time Mysteries: The Final Enigma,7.99,2014-12-06,9.99,2014-12-06,2.49,2014-12-06,9.99,2014-12-06
SEGA Bass Fishing,7.99,2014-12-06,7.99,2014-12-06,3.99,2014-12-06,7.99,2014-12-06
RocksmithÂ® 2014 â Audioslave - âShow Me How to Liveâ,2.99,2014-12-06,2.99,2014-12-06,2.99,2014-12-06,2.99,2014-12-06
Europa Universalis III Music of the World,4.99,2014-12-06,4.99,2014-12-06,1.24,2014-12-06,4.99,2014-12-06
Planetship,4.99,2015-02-17,4.99,2015-02-17,3.14,2015-02-17,4.99,2015-02-17
PAYDAY 2: Hoxton Breakout Heist,79.99,2014-12-25,79.99,2014-12-25,24.79,2014-12-25,39.99,2014-12-25
Tom Clancy's Ghost Recon Phantoms - NA: Looks and Power (Support),8.99,2014-12-06,8.99,2014-12-06,7.19,2014-12-06,8.99,2014-12-06
A Good Snowman Is Hard To Build,11.99,2015-02-26,11.99,2015-02-26,9.59,2015-02-26,9.59,2015-02-26
Street Fighter X Tekken: Guile (Swap Costume),0.99,2014-12-06,0.99,2014-12-06,0.99,2014-12-06,0.99,2014-12-06
Massive Assault,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06
NeXus - One Core,9.99,2015-02-26,9.99,2015-02-26,9.99,2015-02-26,9.99,2015-02-26
Monochroma Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
Max Payne 3: Hostage Negotiation Pack,4.99,2014-12-06,4.99,2014-12-06,4.99,2014-12-06,4.99,2014-12-06
Alan Wake Collector's Edition Extras,9.99,2014-12-06,9.99,2014-12-06,0.99,2014-12-06,9.99,2014-12-06
Future Wars,4.99,2014-12-06,4.99,2014-12-06,0.99,2014-12-06,4.99,2014-12-06
RE6 / BH6: Predator Mode,3.99,2014-12-06,3.99,2014-12-06,3.99,2014-12-06,3.99,2014-12-06
Pinball FX2 - Marvel Pinball Avengers Chronicles pack,9.99,2014-12-06,9.99,2014-12-06,3.39,2014-12-06,9.99,2014-12-06
Dishonored: Dunwall City Trials,4.99,2014-12-06,4.99,2014-12-06,2.49,2014-12-06,4.99,2014-12-06
RocksmithÂ® 2014 â Iron Maiden - âRun to the Hillsâ,2.99,2014-12-06,2.99,2014-12-06,1.49,2014-12-06,2.99,2014-12-06
Amazing Adventures The Lost Tomb™ Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
Total War: SHOGUN 2 - Rise of the Samurai Campaign,9.99,2014-12-06,9.99,2014-12-06,4.99,2014-12-06,9.99,2014-12-06
Babel Rising,9.99,2014-12-06,9.99,2014-12-06,5.99,2014-12-06,9.99,2014-12-06
Styx: Master of Shadows,29.99,2014-12-06,29.99,2014-12-06,14.99,2014-12-06,29.99,2014-12-06
Smash Cars,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06
Super House of Dead Ninjas: True Ninja Pack,2.99,2014-12-06,2.99,2014-12-06,0.59,2014-12-06,2.99,2014-12-06
Gunpoint: Exclusive Edition Extras,9.99,2014-11-01,9.99,2014-11-01,9.99,2014-11-01,9.99,2014-11-01
Zombie Driver HD Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
Indiana JonesÂ® and the Fate of Atlantisâ¢ ,5.99,2014-12-06,5.99,2014-12-06,5.99,2014-12-06,5.99,2014-12-06
Madballs in Babo:Invasion ,4.99,2014-12-06,4.99,2014-12-06,2.49,2014-12-06,4.99,2014-12-06
XCOM: Enemy Unknown - Elite Soldier Pack,4.99,2014-12-06,4.99,2014-12-06,1.64,2014-12-06,4.99,2014-12-06
LEGOÂ® The Hobbitâ¢ - Side Quest Character Pack,1.99,2014-12-06,1.99,2014-12-06,0.49,2014-12-06,1.99,2014-12-06
Sonic the Hedgehog,4.99,2014-12-06,4.99,2014-12-06,4.99,2014-12-06,4.99,2014-12-06
Costume Quest,9.99,2014-12-06,9.99,2014-12-06,1.99,2014-12-06,9.99,2014-12-06
Sanctum,9.99,2014-12-06,9.99,2014-12-06,1.49,2014-12-06,9.99,2014-12-06
Eternal Champions™,2.99,2014-12-06,2.99,2014-12-06,2.99,2014-12-06,2.99,2014-12-06
Rover Rescue,4.99,2014-12-06,4.99,2014-12-06,1.24,2014-12-06,4.99,2014-12-06
SpaceChem Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
Guncraft: Holiday Block Pack,0.99,2014-12-06,0.99,2014-12-06,0.24,2014-12-06,0.99,2014-12-06
Chaos Reborn,19.99,2014-12-25,19.99,2014-12-25,16.99,2014-12-25,19.99,2014-12-25
Down To One,14.99,2015-02-17,14.99,2015-02-17,14.99,2015-02-17,14.99,2015-02-17
Cossacks: European Wars,4.99,2014-12-06,4.99,2014-12-06,2.49,2014-12-06,4.99,2014-12-06
Signs of Life,9.99,2014-12-06,9.99,2014-12-06,7.49,2014-12-06,9.99,2014-12-06
RocksmithÂ® 2014 â The Birthday - âstupidâ,2.99,2014-12-25,2.99,2014-12-25,1.49,2014-12-25,2.99,2014-12-25
Zero Point Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
Anno 2070â¢  - The E.V.E. Package,0.99,2014-12-06,0.99,2014-12-06,0.24,2014-12-06,0.99,2014-12-06
Watch_Dogs - Conspiracy,4.99,2014-12-06,4.99,2014-12-06,2.49,2014-12-06,4.99,2014-12-06
Medieval II: Total Warâ¢,19.99,2014-12-06,19.99,2014-12-06,19.99,2014-12-06,9.99,2014-12-06
Magic 2013 âCelestial Lightâ Deck Key ,0.99,2014-12-06,0.99,2014-12-06,0.99,2014-12-06,0.99,2014-12-06
Call of Duty: Black Ops - Mac Edition,39.99,2014-12-06,39.99,2014-12-06,29.99,2014-12-06,39.99,2014-12-06
Strike Suit Zero Artbook,39.99,2014-12-06,39.99,2014-12-06,13.59,2014-12-06,9.99,2014-12-06
Crusader Kings II: The Republic,9.99,2014-12-06,9.99,2014-12-06,2.49,2014-12-06,9.99,2014-12-06
ULTRAWORLD,14.99,2014-12-06,14.99,2014-12-06,12.74,2014-12-06,14.99,2014-12-06
HOARD,9.99,2014-12-06,9.99,2014-12-06,2.99,2014-12-06,9.99,2014-12-06
RocksmithÂ® 2014 â System of a Down Song Pack,7.99,2014-12-06,7.99,2014-12-06,5.99,2014-12-06,7.99,2014-12-06
RocksmithÂ® 2014 â Bob Dylan - âSubterranean Homesick Bluesâ,2.99,2014-12-06,2.99,2014-12-06,1.49,2014-12-06,2.99,2014-12-06
UK Mineral Wagon Pack,4.99,2014-12-06,4.99,2014-12-06,2.49,2014-12-06,4.99,2014-12-06
Rocksmith - The Darkness - I Believe in a Thing Called Love,2.99,2014-12-06,2.99,2014-12-06,1.49,2014-12-06,2.99,2014-12-06
FPS Weapons Pack,29.99,2014-12-06,29.99,2014-12-06,20.09,2014-12-06,29.99,2014-12-06
Sonic the Hedgehog 2,4.99,2014-12-06,4.99,2014-12-06,4.99,2014-12-06,4.99,2014-12-06
Luxor: Quest for the Afterlife Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
Loopmasters - Progressive House & Mainroom,64.99,2014-12-06,64.99,2014-12-06,16.24,2014-12-06,64.99,2014-12-06
Mafia II DLC: Jimmy's Vendetta,9.99,2014-12-06,9.99,2014-12-06,2.49,2014-12-06,9.99,2014-12-06
Tom Clancy's Ghost Recon Phantoms - NA: Squad Starter Pack,49.99,2014-12-06,49.99,2014-12-06,39.99,2014-12-06,49.99,2014-12-06
WAKFU - Black Crow Pack,19.99,2014-12-06,19.99,2014-12-06,19.99,2014-12-06,9.99,2014-12-06
"Warhammer 40,000: Space Marine - Dreadnought DLC",9.99,2014-12-06,9.99,2014-12-06,3.39,2014-12-06,9.99,2014-12-06
BIT.TRIP FLUX Soundtrack,5.99,2014-12-06,5.99,2014-12-06,1.49,2014-12-06,5.99,2014-12-06
Sleeping Dogs: GSP Pack,2.99,2014-12-06,7.99,2014-12-06,0.74,2014-12-06,2.99,2014-12-06
UFO: Aftershock,4.99,2014-12-06,4.99,2014-12-06,2.49,2014-12-06,4.99,2014-12-06
Gridiron Solitaire,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06,9.99,2014-12-06
SOTW Bonus Content (Mp3+Wallpapers),4.99,2015-01-29,4.99,2015-01-29,4.99,2015-01-29,4.99,2015-01-29
Trash TV Demo,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06,0.00,2014-12-06
My Family Creative Studio,6.99,2015-01-29,6.99,2015-01-29,6.29,2015-01-29,6.99,2015-01-29
Uncharted Waters Online: Gran Atlas,0.00,2015-02-26,0.00,2015-02-26,0.00,2015-02-26,0.00,2015-02-26
